ID_SOAL;SOAL;JAWABAN_SISWA;GRADE-01;GRADE-02;GRADE-03
3;Apa fungsi dari RAM dalam sebuah komputer?;menyimpan data sementara untuk diproses cpu;60;70;57,25
3;Apa fungsi dari RAM dalam sebuah komputer?;Fungsi ram itu bagaikan penyimpanan sementara agar tidak cycle clock tidak perlu terlalu lama mengambil memorinya, jadi disimpan ke ram dulu data yg dibutujkan cepat ahar proses komputer bs lebih cepat;70;70;75,5
3;Apa fungsi dari RAM dalam sebuah komputer?;untuk menyimpan data yang membutuhkan akses cepat;60;65;60,5
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM adalah memori yang lebih dekat dengan CPU dibanding storage dengan fungsi mengecilkan waktu transfer data dan di saat bersamaan masih memberikan ruang untuk jumlah data yang cukup banyak, penting untuk data-data penting yang harus dijalankan secara real-time.;70;75;67
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM berfungsi sebagai memori sementara yang menampung data yang diperlukan oleh program dan komputer selama komputer masih hidup. RAM memiliki waktu akses yang lebih cepat daripada memori permanen seperti hard drive sehigga cocok digunakan untuk data yang hanya diperlukan sewaktu program dijalankan.;70;90;66,5
3;Apa fungsi dari RAM dalam sebuah komputer?;ram itu buat nyimpen data sementara yang lagi diproses sama komputer. biar komputer bisa ngaksesnya dengan cepat.;70;80;71,5
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM berfungsi sebagai penyimpanan memori yang berada diluar CPU yang berisikan address atau lokasi dari suatu data yang disimpan, atau bisa juga berupa sebuah data.;70;65;67,25
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM berfungsi sebagai tempat penyimpanan sementara dalam komputer;60;70;56,75
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM menyimpan data sementara untuk mempercepat akses dan menjalankan program.;70;80;69
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM (Random Access Memory) berfungsi sebagai penyimpanan sementara untuk data dan program yang sedang berjalan, memungkinkan akses cepat oleh CPU untuk meningkatkan performa sistem.;75;80;81,5
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM adalah Random Acces Memory yang bertugas untuk menyimpan memori sementara;70;70;70,5
3;Apa fungsi dari RAM dalam sebuah komputer?;Random Access Memory berfungsi sebagai penyimpanan sementara data dan instruksi yang sedang digunakan oleh CPU. RAM memungkinkan akses cepat ke informasi, meningkatkan kecepatan pemrosesan. Data di RAM bersifat volatil, hilang saat komputer dimatikan. Kapasitas dan kecepatan RAM memengaruhi kinerja multitasking dan aplikasi berat.;80;80;76,75
3;Apa fungsi dari RAM dalam sebuah komputer?;sebagai tempat penyimpanan sementara, agar lebih cepat mengakses data;70;80;74,25
3;Apa fungsi dari RAM dalam sebuah komputer?;Menyimpan memori;50;56;49
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM berfungsi sebagai menyimpan data dalam jangka pendek agar bisa mengeskusi program;70;70;68,25
3;Apa fungsi dari RAM dalam sebuah komputer?;menyimpan data sementara program;60;70;50
3;Apa fungsi dari RAM dalam sebuah komputer?;Random Acess Memory bertujuan agar suatu proses yang dilakukan komputer menjadi lebih cepat karena komputer akan mengambil dari ram bukan dari storage langsung;70;65;67,25
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM mempercepat kinerja komputer;50;60;50
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM menyimpan data sementara, mempercepat kinerja, dan mendukung multitasking dalam komputer.;70;80;69,75
3;Apa fungsi dari RAM dalam sebuah komputer?;untuk menyimpan data sementara, untuk digunakan nantinya pada komponen hardware lain;70;70;62,5
3;Apa fungsi dari RAM dalam sebuah komputer?;Menyimpan data sementara yang sedang diproses oleh CPU, memungkinkan akses cepat untuk meningkatkan kinerja sistem.;70;85;65
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM berfungsi sebagai memori sementara yang menyimpan data dan instruksi program yang sedang berjalan, sehingga CPU dapat mengaksesnya dengan cepat. Semakin besar kapasitas RAM, semakin banyak program yang bisa dijalankan secara bersamaan tanpa memperlambat kinerja komputer.;70;90;72
3;Apa fungsi dari RAM dalam sebuah komputer?;berfungsi sebagai tempat penyimpanan data sementara yang digunakan oleh CPU saat menjalankan program.;70;70;67,75
3;Apa fungsi dari RAM dalam sebuah komputer?;random access memory, sebagai tempat penyimpan sementara dari apa yang sedang di proses kokputer;70;70;65
3;Apa fungsi dari RAM dalam sebuah komputer?;sebagai tempat penyimpanan sementara;60;70;60,25
3;Apa fungsi dari RAM dalam sebuah komputer?;sebagai memori jangka pendek untuk menyimpan data dan instruksi yang sedang digunakan oleh CPU, sehingga prosesor dapat mengaksesnya dengan cepat dan efisien;70;90;71
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM (Random Access Memory) berfungsi sebagai memori sementara yang menyimpan data dan program yang sedang aktif digunakan oleh CPU. RAM memungkinkan akses cepat ke data tersebut, meningkatkan kecepatan proses. Semakin besar kapasitas RAM, semakin banyak data yang dapat diproses secara bersamaan, meningkatkan performa komputer.;75;90;71,5
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM berfungsi untuk menyimpan data sementara;70;70;62,5
3;Apa fungsi dari RAM dalam sebuah komputer?;Menurut saya, RAM mendukung kinerja sistem dengan menyimpan data sementara yang diperlukan untuk eksekusi program secara cepat.;75;80;76
3;Apa fungsi dari RAM dalam sebuah komputer?;load program;30;20;25,75
3;Apa fungsi dari RAM dalam sebuah komputer?;untuk menyimpan data;30;56;26,25
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM merupakan tempat penyimpanan (memori) jangka pendek yang berguna untuk menyimpan data dan instruksi yang dilakukan oleh cpu agar processor dapat mengaksesnya dengan cepat.;75;80;78
3;Apa fungsi dari RAM dalam sebuah komputer?;menyimpan memori temporary (lebih cepet dari ssd dan hdd);50;70;54,25
3;Apa fungsi dari RAM dalam sebuah komputer?;tempat penyimpanan memori sementara komputer;50;70;46,5
3;Apa fungsi dari RAM dalam sebuah komputer?;untuk hal yang sama;0;0;0
3;Apa fungsi dari RAM dalam sebuah komputer?;berfungsi sebagai memori jangka pendek untuk menyimpan data dan instruksi yang sedang digunakan oleh CPU, sehingga prosesor dapat mengaksesnya dengan cepat dan efisien. ;70;85;69
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM berfungsi sebagai komponen atau elemen penyimpan data dalam sebuah komputer.;50;60;47,75
3;Apa fungsi dari RAM dalam sebuah komputer?;Tempat untum menyimpan data sementara sebelum atau sesudah diproses oleh CPU;70;70;73,25
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM (Random Access Memory) berfungsi untuk menyimpan data sementara yang dibutuhkan komputer untuk menjalankan aplikasi dan membuka file;70;70;67
3;Apa fungsi dari RAM dalam sebuah komputer?;memori sementara yang menyimpan data dan instruksi yang sedang digunakan oleh CPU. RAM memungkinkan komputer bekerja lebih cepat karena menyimpan data yang sering diakses tanpa harus mengambilnya dari penyimpanan permanen (HDD/SSD).;75;80;77
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM atau Random Access Memory berfungsi sebagai penengah dari cache memory dan storage. RAM sangat berguna untuk mempercepat prosesnya data;75;70;78
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM (Random Access Memory) digunakan untuk menyimpan data dan instruksi sementara yang sedang diproses oleh CPU. RAM memungkinkan akses cepat terhadap data dibandingkan penyimpanan permanen seperti hard drive, sehingga meningkatkan kinerja sistem.;75;90;75
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM adalah tempat menyimpan data.;50;60;46,5
3;Apa fungsi dari RAM dalam sebuah komputer?;Fungsi RAM adalah untuk menyimpan memori pada sebuah komputer dengan batasan;40;60;37
3;Apa fungsi dari RAM dalam sebuah komputer?;fungsi RAM dalam sebuah komputer adalah sebagai tempat penyimpanan;40;60;37,75
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM (Random Access Memory) berfungsi sebagai memori sementara yang digunakan untuk menyimpan data yang sedang diproses oleh CPU.;70;70;73
3;Apa fungsi dari RAM dalam sebuah komputer?;ram adalah memori dalam sebuah sistem yang menjalankan aplikasi user;60;60;58
3;Apa fungsi dari RAM dalam sebuah komputer?;Sebagai tempat penyimpanan sementara untuk data, sebelum di proses cpu;60;70;58,5
3;Apa fungsi dari RAM dalam sebuah komputer?;Menyimpan data sementara saat software berjalan;70;70;66,5
3;Apa fungsi dari RAM dalam sebuah komputer?;short term memory untuk cpu;70;70;66,5
3;Apa fungsi dari RAM dalam sebuah komputer?;menyimpan program yang sedang dijalankan komputer;70;60;66,5
3;Apa fungsi dari RAM dalam sebuah komputer?;"RAM (Random Access Memory) itu kayak ""meja kerja"" buat komputer. Semakin besar RAM, semakin banyak tugas yang bisa dikerjain sekaligus tanpa lemot. Dia nyimpen data sementara yang lagi diproses, jadi makin cepat aksesnya dibanding hard disk atau SSD. Tapi kalau komputer dimatikan, datanya langsung hilang.";75;100;79
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM fungsinya adalah sebagai memori jangka pendek untuk menyimpan data dan instruksi yang dikerjakan CPU sehingga bisa diakses dengan cepat oleh CPU.;75;80;77,25
3;Apa fungsi dari RAM dalam sebuah komputer?;Ram adalah sebuah komponen pada komputer yang menyimpan data secara sementara untuk diproses selanjutnya.;70;70;66,5
3;Apa fungsi dari RAM dalam sebuah komputer?;Memori sementara tempat program berlangsung;65;60;57,25
3;Apa fungsi dari RAM dalam sebuah komputer?;menjadi memori utama yang berfungsi untuk menyimpan sementara yang sedang digunakan oleh cpu;70;70;71
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM memberi memori jangka pendek dengan kecepatan tinggi pada CPU;60;70;55,5
3;Apa fungsi dari RAM dalam sebuah komputer?;Sebagai memori yang menyimpan data sementara dan sifatnya volatil;75;80;76
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM berfungsi sebagai tempat penyimpanan sementara yang mempercepat akses data dan menjalankan program di komputer.;75;80;77,5
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM berfungsi sebagai penyimpan data dari komputer. RAM ini adalah penyimpan data sementara.;70;70;70
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM adalah memori sementara yang menyimpan data intruksi yang digunakan agar dapat diakses CPU;75;70;70
3;Apa fungsi dari RAM dalam sebuah komputer?;Random Access Memory, tempat yang menjadi memory disimpan dalam komputer;50;60;42,75
3;Apa fungsi dari RAM dalam sebuah komputer?;Menyimpan data dalam memori sementara sehingga dapat cepat diakses;75;80;66,5
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM berfungsi sebagai memori jangka pendek yang dapat diakses secara cepat oleh CPU.;75;80;74,25
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM sebagai penyimpanan sementara dari komputer dalam menjalankan berbagai program.;70;70;71,75
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM berfungsi sebagai tempat penyimpanan utama saat pemrosesan data;60;65;56,5
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM berfungsi sebagai jembatan untuk mempercepat perpindahan data dari cache dan main memory.;70;56;74,5
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM berfungsi untuk menyimpan, dan secara konsekuen, mengakses data tersebut dalam jangka pendek/sementara. Hal ini dilakukan dengan menjembatani cache dan main memory.;75;70;71,5
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM berfungsi untuk tempat penyimpanan data sementara antara cache yang memiliki kecepatan tinggi dan ukuran yang kecil dan storage eksternal seperti hard drive yang cukup lambat namun memiliki penyimpanan yang besar;70;70;71,5
3;Apa fungsi dari RAM dalam sebuah komputer?;berfubgsi sebagai memori sementara yang menyimpan data dan instruksi yg sedang dijalankan;75;70;66,5
3;Apa fungsi dari RAM dalam sebuah komputer?;"Seingat saya, RAM atau Random Access Memory adalah untuk mengakses memori secara tidak berurutan/sequential. Jadi, suatu data dapat ""dibuka"" tanpa harus memperhatikan urutan data tersebut.";70;60;68,5
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM atau Random Access Memory adalah tempat menyimpan data sementara setelah di eksekusi oleh prosesor;65;70;67
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM berfungsi sebagai tempat data yang ingin digunakan pada saat itu diisimpan.;50;56;56
3;Apa fungsi dari RAM dalam sebuah komputer?;RAM (Random Access Memory) berfungsi menyimpan data yang diperlukan oleh prosesor komputer untuk program yang sedang berjalan.;80;60;82
3;Apa fungsi dari RAM dalam sebuah komputer?;Fungsi dari RAM dalam sebuah komputer adalah untuk menyimpan data secara sementara jika ada beberapa program dalam komputer yang dijalankan secara bersamaan dalam satu waktu yang sama.;75;70;70
4;Apa yang dimaksud dengan algoritma dan mengapa penting dalam ilmu komputer?;algoritma merupakan cara atau instruksi yang digunakan dalam mengolah data pada komputer. algoritma penting karena pengolahan data menjadi lebih efisien dan sistematis;80;56;85
4;Apa yang dimaksud dengan algoritma dan mengapa penting dalam ilmu komputer?;Algoritma merupakan suatu prosedural yang ditujukan untuk menyelesaikan suatu masalah yang spesifik. Algoritma penting dalam ilmu komputer karena komputer bekerja sesuai dengan prosedur tertentu, yakni algoritma itu sendiri;75;70;78,5
4;Apa yang dimaksud dengan algoritma dan mengapa penting dalam ilmu komputer?;Algoritma adalah langkah-langkah sistematis untuk menyelesaikan masalah dalam ilmu komputer. Penting karena menentukan efisiensi program, mengoptimalkan kinerja, dan menjadi dasar dalam pemrograman. Algoritma digunakan dalam pencarian data, enkripsi, kecerdasan buatan, dan optimasi proses, serta membantu mengevaluasi kompleksitas solusi dengan notasi Big-O.;80;100;77,75
4;Apa yang dimaksud dengan algoritma dan mengapa penting dalam ilmu komputer?;Algoritma adalah serangkaian langkah atau instruksi yang digunakan untuk menyelesaikan suatu masalah atau menjalankan tugas tertentu dalam pemrograman. Dalam ilmu komputer, algoritma penting karena menentukan efisiensi dan kecepatan pemrosesan data. Algoritma yang baik membantu komputer menyelesaikan tugas dengan cara yang lebih optimal, menghemat waktu dan sumber daya.;80;100;83
4;Apa yang dimaksud dengan algoritma dan mengapa penting dalam ilmu komputer?;serangkaian instruksi yang logis dan sistematis untuk menyelesaikan masalah atau menjalankan suatu proses;75;90;71,75
4;Apa yang dimaksud dengan algoritma dan mengapa penting dalam ilmu komputer?;Algoritma adalah sebuah proses yang memproses sebuah input menjadi output yang diinginkan. Algoritma penting dalam ilmu komputer karena setiap tindakan yang dilakukan oleh komputer merupakan algoritma.;75;80;72,5
4;Apa yang dimaksud dengan algoritma dan mengapa penting dalam ilmu komputer?;Algoritma adalah langkah-langkah atau instruksi terstruktur untuk menyelesaikan suatu masalah atau menjalankan tugas. Dalam ilmu komputer, algoritma penting karena menentukan efisiensi dan kecepatan pemrosesan data dalam program, serta memastikan solusi yang sistematis dan dapat diandalkan.;85;100;90,75
4;Apa yang dimaksud dengan algoritma dan mengapa penting dalam ilmu komputer?;Algoritma adalah rangkaian langkah logis yang menyelesaikan masalah secara sistematis, sehingga mendukung efisiensi dan efektivitas pemrograman.;80;100;85,75
4;Apa yang dimaksud dengan algoritma dan mengapa penting dalam ilmu komputer?;Algoritma adalah langkah sistematis untuk menyelesaikan masalah, penting untuk efisiensi dan keakuratan.;80;90;83,75
4;Apa yang dimaksud dengan algoritma dan mengapa penting dalam ilmu komputer?;Algoritma adalah rangkaian langkah-langkah yang sistematis untuk menjalankan suatu perintah yang sebelumnya sudah ditentukan. Hal tersebut menjadi penting pada ilmu komputer karena akan menjadi acuan bagi komputer ketika akan menjalankan suatu perintah.;80;90;87
4;Apa yang dimaksud dengan algoritma dan mengapa penting dalam ilmu komputer?;instruksi yang digunakan untuk menyelesaikan masalah;60;50;59
4;Apa yang dimaksud dengan algoritma dan mengapa penting dalam ilmu komputer?;urutan langkah-langkah yang logis dan sistematis untuk menyelesaikan masalah atau mencapai tujuan tertentu;80;75;78,75
